Host_MGS_ID,Subfind_ID,x,y,z,vx,vy,vz,m_star,age_star
14,33696,69925,105537,211399,-288,531,799,2.71e+09,7.23
14,33702,69283,105923,211907,-436,736,-383,2.77e+09,10.54
14,33703,69341,106087,211996,-766,1919,-38,1.74e+09,10.58
14,33720,69044,106472,211945,-19,-1164,1426,1.01e+09,10.69
14,33750,69446,106304,211842,94,812,-1585,1.43e+09,11.05
14,33765,69863,105583,211806,-891,390,397,1.44e+09,9.84
14,33775,69092,107895,211561,-674,-405,1099,1.51e+09,10.86
14,33849,69327,106022,211955,3,943,244,1.82e+09,9.06
14,33862,69661,107222,211963,-395,-1396,868,1.06e+09,10.27
14,33914,69246,107916,211394,-426,-812,1479,1.62e+09,12.00
14,33920,69295,107950,211226,342,-1739,-342,1.28e+09,11.04
14,33921,69287,106077,211519,-679,107,335,1.05e+09,11.96
14,34078,69355,105900,212088,-155,1050,-373,1.08e+09,7.34
14,2131716,67341,104600,211030,-530,695,258,1.57e+10,8.63
14,2131717,67702,104471,210938,-427,676,355,2.34e+09,8.00
14,2193648,67765,104274,212220,-236,842,460,1.11e+10,8.91
14,2395601,67807,105224,214647,374,-131,-483,3.89e+09,9.79
14,2472357,71417,107507,212609,-876,283,81,3.73e+09,7.89
14,2507599,67600,107894,212809,372,-655,-70,1.36e+09,9.48
14,2608963,67815,104477,213169,-417,827,560,1.55e+09,8.65
15,120494,76647,75476,87809,143,274,-156,2.61e+12,11.46
15,120495,76443,75638,87927,1120,-775,-450,2.59e+11,11.03
15,120497,77120,75999,88822,-114,-609,-1267,4.97e+10,8.60
15,120498,76412,75534,87820,-888,1748,-1036,1.01e+11,11.43
15,120499,75356,75521,87023,153,347,-639,7.77e+10,10.49
15,120500,77295,75675,87529,1416,624,-733,6.10e+10,11.70
15,120502,76467,76554,87766,245,326,-97,6.59e+10,10.24
15,120503,77023,74444,89320,829,1259,-625,1.23e+10,6.20
15,120504,77236,74142,88988,195,-672,-819,1.85e+10,6.23
15,120505,77177,75827,88921,732,-446,-202,4.31e+10,6.81
15,120506,77249,76068,87366,-1261,295,504,2.70e+10,5.81
15,120507,77400,74239,87341,107,507,166,4.82e+10,11.19
15,120508,76061,76167,87751,999,-634,103,4.26e+10,10.66
15,120509,77195,75328,87401,-667,577,707,4.88e+10,9.39
15,120510,77356,74611,87641,-312,1398,-391,3.51e+10,9.10
15,120511,75638,76435,87236,-188,755,325,3.49e+10,9.86
15,120512,77650,75791,86978,-1048,803,369,1.38e+10,9.34
15,120513,76846,74909,87160,-525,-795,-642,3.81e+10,10.87
15,120515,76424,76223,88024,435,-554,-495,3.16e+10,9.42
15,120516,77268,75277,87980,-500,1232,-200,3.54e+10,11.42
15,120517,77169,76116,89046,991,-405,124,2.35e+10,7.13
15,120518,78265,75368,87513,-549,1324,-444,3.53e+09,4.85
15,120520,76588,75485,87913,40,619,173,4.14e+10,10.83
15,120521,77166,74782,87556,-776,676,-1390,1.98e+10,9.54
15,120522,75677,76583,88139,866,452,871,8.63e+09,6.80
15,120523,75910,76864,87433,113,362,-387,2.99e+10,10.22
15,120524,76891,74989,87958,-521,-429,-297,2.84e+10,10.04
15,120525,78413,73772,88083,-227,-42,-63,8.10e+09,8.36
15,120526,76930,75601,88074,-1126,-739,-262,1.96e+10,9.92
15,120527,75890,75737,89771,188,315,819,9.17e+09,9.07
15,120528,76506,73630,88468,-753,418,-448,4.76e+09,7.78
15,120529,77543,77041,87219,371,52,-341,1.21e+10,9.02
15,120530,76389,75411,87979,7,12,244,3.09e+10,11.78
15,120531,76478,73440,88141,-642,754,27,3.96e+09,5.33
15,120532,77854,74175,87343,-613,600,-235,1.20e+10,9.03
15,120533,75671,76440,87689,293,219,-292,2.06e+10,9.52
15,120534,78171,75317,86972,1030,185,-681,1.43e+10,7.79
15,120535,75170,76629,88039,-595,760,-351,1.51e+10,9.09
15,120536,77086,74992,88269,192,453,774,1.98e+10,11.19
15,120537,76335,75858,89815,308,334,391,1.12e+10,9.60
15,120538,76685,76227,87810,-673,1354,745,1.08e+10,7.60
15,120540,76423,74077,87761,-781,1055,-115,4.45e+09,8.19
15,120541,77065,74865,89030,241,-372,-681,6.41e+09,8.11
15,120542,76256,75434,87637,-223,563,-314,2.27e+10,11.55
15,120543,77388,73617,86367,-446,824,352,1.60e+09,9.25
15,120544,75937,76372,86738,-151,908,209,4.19e+09,8.98
15,120546,78635,73888,87969,680,218,-556,6.83e+09,6.89
15,120547,77765,74487,86963,878,-280,-76,1.31e+10,9.27
15,120548,76383,75661,87768,361,903,-258,1.81e+10,11.80
15,120549,78019,73315,86868,327,484,163,4.19e+09,8.19
15,120550,76442,75188,87785,-110,-275,-865,1.92e+10,11.03
15,120551,77918,75626,86247,157,33,528,6.38e+09,8.80
15,120553,78683,74648,87410,-437,960,229,2.99e+09,10.30
15,120554,77395,75945,86831,1385,-360,-65,4.34e+09,8.41
15,120556,76608,75431,87737,1430,-258,-391,2.05e+10,11.56
15,120557,76439,74755,88058,-370,772,600,1.15e+10,9.80
15,120558,76158,74070,88383,-731,650,-547,1.47e+09,5.78
15,120559,76859,75857,87584,-61,96,428,1.43e+10,10.26
15,120560,76659,75383,87821,1439,-451,-1175,1.72e+10,10.42
15,120561,76566,77136,88067,376,783,-709,2.49e+09,9.18
15,120562,77075,75349,87567,-847,826,1043,1.17e+10,10.90
15,120563,76815,75274,87848,-47,1386,-664,1.62e+10,10.65
15,120565,77603,76081,87912,229,-701,-214,6.32e+09,10.09
15,120566,76758,75217,88059,1126,-636,1130,7.71e+09,10.18
15,120567,77633,75076,87165,-411,824,238,1.05e+10,10.90
15,120568,78395,74938,87421,564,214,-23,6.59e+09,10.02
15,120569,78024,73073,87054,13,1153,-556,1.17e+09,6.66
15,120570,76318,76706,88775,315,564,-383,4.12e+09,8.14
15,120571,76672,75394,87772,-1022,1319,240,1.42e+10,11.74
15,120572,76640,75590,87748,-274,-421,-1233,1.25e+10,11.05
15,120573,76056,75871,87016,-333,-112,292,3.87e+09,9.67
15,120574,76592,75481,88090,80,274,-456,1.27e+10,10.86
15,120575,76312,75657,88040,918,-750,-319,1.26e+10,11.30
15,120577,76313,76855,88233,531,397,-273,7.26e+09,9.37
15,120578,77701,75839,87436,1181,700,-148,4.63e+09,9.09
15,120579,76643,77098,88224,77,571,-135,6.07e+09,10.64
15,120580,77928,73923,87697,-142,689,-384,3.31e+09,8.47
15,120582,76897,74765,87264,294,1105,1271,1.22e+09,7.67
15,120587,76942,75341,87675,1182,-675,-235,7.55e+09,8.89
15,120588,77432,74822,87080,-257,758,41,7.34e+09,9.72
15,120589,75301,75139,86797,687,388,-335,2.00e+09,9.32
15,120591,76831,75318,87647,587,72,852,8.60e+09,11.15
15,120592,76196,76166,89144,-192,765,778,2.72e+09,9.86
15,120593,77005,75640,87630,-718,-589,-322,6.53e+09,10.55
15,120595,75329,75483,89613,299,-161,-393,1.28e+09,7.28
15,120596,76603,75604,87832,492,12,-1562,8.09e+09,11.63
15,120600,76061,75553,87924,-987,736,-149,5.64e+09,9.90
15,120601,76856,75573,87363,-138,590,412,5.77e+09,10.38
15,120603,76675,75547,88011,-655,692,454,6.88e+09,10.84
15,120604,76303,76429,87488,90,326,281,4.73e+09,10.73
15,120605,76772,74956,88179,189,655,993,3.92e+09,10.35
15,120608,77365,75155,87474,-379,-804,-467,2.06e+09,10.39
15,120609,75972,76364,88172,173,-317,-515,3.30e+09,8.66
15,120611,76370,75428,88211,-15,-800,-849,5.70e+09,9.23
15,120619,74897,76253,87394,-189,475,-520,5.40e+09,10.23
15,120620,75724,75841,89609,-345,413,648,1.57e+09,8.69
15,120621,76354,76147,88785,-211,324,415,2.01e+09,9.96
15,120622,76753,75937,89432,413,631,346,1.30e+09,8.64
15,120623,76688,75553,87711,-552,34,-286,6.30e+09,9.94
15,120624,76405,75347,86590,-94,317,299,1.69e+09,9.36
15,120625,76705,75350,87388,-1438,645,134,3.31e+09,9.92
15,120626,76917,75470,87453,-338,655,-320,5.32e+09,10.95
15,120628,76632,75908,87952,1330,-347,-1556,3.26e+09,9.94
15,120631,76486,75142,87711,-100,857,-283,4.31e+09,10.61
15,120634,76800,75292,87835,-47,-754,922,5.13e+09,11.50
15,120647,76154,75708,88245,478,-129,-942,1.29e+09,8.69
15,120649,77501,74688,87660,153,743,233,2.02e+09,10.81
15,120652,77071,74996,87962,1113,-968,-219,1.26e+09,10.22
15,120653,76693,75512,87878,-809,423,915,2.96e+09,12.11
15,120654,77010,76365,88567,75,50,-366,2.05e+09,9.23
15,120668,77597,74262,87774,376,-53,121,1.95e+09,10.43
15,120677,76449,75304,88597,-644,318,549,1.27e+09,11.59
15,120684,74865,75314,87390,141,171,-446,1.71e+09,9.18
15,120686,76558,75416,87593,341,-581,21,1.97e+09,11.22
15,120689,77116,74975,87841,70,717,-709,1.64e+09,10.33
15,120705,77396,74361,87717,107,106,-313,1.21e+09,10.33
15,120706,76905,75801,87773,523,1088,-606,1.06e+09,10.21
15,120741,77122,74923,87867,-152,321,48,1.40e+09,11.06
15,120749,76872,75263,87528,754,265,-1065,1.76e+09,9.56
15,120776,78159,75322,86985,1004,95,-781,1.01e+09,8.82
15,120786,76916,75293,87755,328,881,65,1.19e+09,10.21
15,120852,76699,75374,87799,20,452,-37,1.34e+09,10.28
15,2309415,77765,73433,88641,-728,-62,79,1.88e+09,5.61
15,2447720,78466,73147,86375,712,614,-264,2.92e+09,9.08
15,2453643,76423,72218,88688,306,921,-741,2.10e+09,4.57
15,2530114,78989,74533,87564,-536,1075,73,2.09e+09,7.58
15,2629940,74993,74475,86489,-433,571,633,2.70e+09,7.38
15,2667911,77688,76847,87924,-560,18,-251,1.70e+09,9.76
15,3271533,75367,73510,88797,456,687,-380,1.07e+09,8.06
15,4120333,74589,76087,88486,-377,502,15,1.35e+09,10.59
16,75826,251718,259459,153032,78,-13,-110,2.57e+12,10.80
16,75829,250518,259966,153497,-1122,244,-258,1.14e+11,10.62
16,75832,251445,260557,153004,422,-803,330,8.13e+10,11.32
16,75833,251409,259702,152830,455,-1065,656,1.30e+11,10.98
16,75834,250454,260097,152640,-33,331,-711,9.79e+10,11.54
16,75835,250781,259404,153041,1602,332,851,5.33e+10,10.43
16,75836,251314,259319,152914,941,-263,-81,1.46e+11,10.92
16,75839,251566,260642,153995,-64,-1079,-1044,1.85e+10,6.58
16,75841,252942,257915,153753,476,75,281,4.42e+10,10.38
16,75844,252606,259081,153438,-850,728,-196,7.97e+10,8.99
16,75851,250829,259588,152452,1832,578,-241,2.46e+10,7.81
16,75852,251719,259359,153116,-557,748,-1109,8.09e+10,11.85
16,75854,251889,258846,152551,-176,-544,-1115,4.72e+10,10.64
16,75855,251447,259463,152981,-883,-130,-396,6.92e+10,9.60
16,75857,249682,259942,152456,1248,525,241,6.20e+09,5.62
16,75859,252288,259113,153850,366,-200,486,5.30e+10,11.62
16,75860,252029,259330,153123,679,-968,215,5.12e+10,11.04
16,75861,251586,260828,153966,-317,-883,-1286,1.40e+10,6.37
16,75863,251876,259589,153167,431,1182,-692,5.32e+10,11.42
16,75865,251488,259458,152925,26,-548,11,5.61e+10,9.53
16,75867,253188,258806,152796,898,-875,82,1.60e+10,7.92
16,75868,251700,258923,153122,-261,-1279,149,2.93e+10,8.72
16,75869,252152,260581,152722,-719,-1116,766,9.81e+09,6.50
16,75870,251495,259856,152853,871,64,1692,3.13e+10,8.47
16,75871,251260,259000,153392,136,626,133,4.07e+10,9.84
16,75873,251404,259778,152710,-445,-99,-32,3.80e+10,11.77
16,75874,251376,259911,152819,-305,-779,-832,3.19e+10,11.00
16,75876,251833,259433,153413,84,188,89,4.03e+10,10.71
16,75878,251639,259413,153497,29,-95,-220,3.31e+10,12.14
16,75880,250536,260217,154334,-326,371,-1390,7.45e+09,5.11
16,75882,250626,260678,152918,923,-411,609,1.31e+10,9.02
16,75884,251433,259640,153002,-786,95,344,3.20e+10,8.56
16,75887,251694,258621,152880,40,-102,-429,2.24e+10,11.05
16,75888,250532,259008,152393,-615,-506,-1202,3.55e+09,4.66
16,75889,251981,260660,154289,527,-807,-83,1.09e+10,8.77
16,75891,251093,259376,153016,-7,1099,-655,2.18e+10,10.18
16,75892,250350,260780,152997,-60,805,481,6.49e+09,8.42
16,75893,252475,258646,153414,-43,-249,-489,2.56e+10,10.22
16,75894,251650,259544,153032,-394,731,-665,2.84e+10,10.29
16,75898,252602,260714,151987,-112,-979,967,2.31e+09,6.10
16,75900,251654,259813,152754,437,480,-634,2.24e+10,9.50
16,75901,251566,258898,153819,-255,-172,732,1.91e+10,8.99
16,75903,252257,259978,152007,305,953,-1091,5.32e+09,5.39
16,75904,251725,258678,153038,-109,-1317,713,1.46e+10,10.02
16,75905,251931,259286,153334,-2180,-625,-605,1.05e+10,6.41
16,75909,251438,259740,152838,193,-1372,456,2.06e+10,10.34
16,75910,253128,259263,151996,-430,696,806,1.16e+09,7.50
16,75911,252468,258645,153441,635,-576,263,1.75e+10,11.17
16,75912,253022,258649,153743,-11,-724,224,7.92e+09,9.04
16,75916,250805,259444,152887,-466,-186,-171,1.61e+10,9.05
16,75919,251503,259722,152719,469,-1027,950,1.43e+10,9.38
16,75920,251449,259635,152599,-420,127,-349,1.60e+10,11.85
16,75921,253251,259892,153806,30,489,-776,6.49e+09,8.98
16,75922,251303,260089,153722,154,1075,-211,8.19e+09,8.00
16,75925,251744,260627,153958,-85,-1011,-1153,1.56e+09,6.25
16,75928,252576,258608,153844,-524,-454,-365,8.62e+09,9.00
16,75929,252426,261223,154326,359,-20,-309,1.81e+09,6.82
16,75930,252709,259598,154494,748,-3,723,6.70e+09,6.24
16,75932,250430,260819,154277,-259,365,350,3.42e+09,6.61
16,75934,251311,259550,153028,485,42,-31,1.23e+10,10.30
16,75935,252996,260689,153609,-441,-473,-277,2.84e+09,8.31
16,75936,251933,260168,152561,578,-708,211,6.21e+09,7.22
16,75937,251039,258726,152676,191,318,387,6.70e+09,10.06
16,75942,251802,259113,152952,1577,-1650,463,2.35e+09,5.72
16,75944,250848,260706,153870,603,-435,435,3.60e+09,6.54
16,75945,251562,259883,153215,2090,380,398,1.99e+09,3.84
16,75948,250852,259829,153834,-1528,334,-17,1.81e+09,8.33
16,75949,252094,259496,153363,-1678,-304,-808,4.98e+09,9.87
16,75954,251929,258934,153465,432,-193,420,8.42e+09,8.43
16,75957,252390,259982,153339,-153,-1076,416,2.58e+09,7.54
16,75960,253235,258239,154252,-390,183,-781,2.51e+09,8.48
16,75962,250648,261330,153505,893,-382,80,2.68e+09,8.57
16,75964,252595,259727,153515,540,274,-242,7.05e+09,9.15
16,75966,252304,259626,152966,1456,1198,-683,1.78e+09,5.01
16,75967,253261,259718,154522,60,-441,47,2.84e+09,8.49
16,75972,250873,260975,153086,1137,-486,138,2.59e+09,8.46
16,75973,251266,259308,153241,-1669,-794,-1100,1.17e+09,4.32
16,75974,251711,260859,153578,575,-581,27,1.48e+09,8.06
16,75976,253525,259562,153733,44,456,-683,1.65e+09,8.18
16,75978,251641,259092,153741,655,-125,-962,5.48e+09,10.59
16,75980,251756,259712,153186,-48,341,-1882,8.30e+09,10.70
16,75984,251011,260893,154055,617,-542,250,1.42e+09,6.92
16,75985,251623,259763,152647,-963,605,1618,1.44e+09,7.09
16,75990,252201,259246,152988,-1319,962,-1350,1.09e+09,6.77
16,75991,251585,259720,152685,-1552,455,-508,6.84e+09,9.61
16,75995,251143,258339,152756,-474,-291,-188,3.29e+09,9.48
16,76004,251473,259716,152628,-184,85,421,6.34e+09,8.77
16,76010,250895,259180,152522,899,532,133,1.54e+09,6.41
16,76015,251536,259312,152360,52,-844,-614,3.15e+09,10.49
16,76016,251314,259762,152755,368,-536,1120,4.65e+09,8.09
16,76018,251248,259933,153191,-267,20,637,2.87e+09,10.68
16,76019,251467,259474,152789,-151,275,-779,4.60e+09,9.99
16,76028,250984,259758,152961,-220,-236,-916,1.47e+09,9.81
16,76031,251586,258568,153823,356,601,-53,2.55e+09,9.42
16,76033,252280,258049,153236,-828,198,296,1.02e+09,7.51
16,76034,250847,259809,153177,-585,-167,-133,2.35e+09,9.39
16,76037,252007,259509,153080,-948,-976,1339,1.28e+09,8.60
16,76038,251465,259385,153577,1005,565,107,2.07e+09,9.37
16,76040,251946,259402,153236,1400,207,922,2.29e+09,9.27
16,76043,251943,259066,152754,788,-1074,-826,1.79e+09,9.99
16,76046,251472,258706,153278,-1026,-458,187,2.04e+09,9.06
16,76047,251984,259266,153739,-107,571,-1085,1.32e+09,10.81
16,76048,251817,258548,153928,-337,-307,362,2.98e+09,9.85
16,76049,251750,259456,153232,718,-708,1384,4.97e+09,9.66
16,76052,251376,260328,152683,525,-1071,-642,1.12e+09,9.32
16,76053,252874,259389,153426,292,54,-201,3.13e+09,9.45
16,76055,251868,259322,153293,-1116,369,-540,3.99e+09,8.44
16,76061,250369,260000,153307,-1392,221,-475,1.13e+09,10.45
16,76063,251627,259311,153080,1200,-955,300,4.19e+09,10.18
16,76064,252332,259118,153510,-695,1077,-654,4.44e+09,8.64
16,76067,250441,259873,153553,-1453,386,-308,2.18e+09,9.29
16,76075,251258,259817,152853,497,-893,645,3.23e+09,10.11
16,76076,250758,259201,151797,-379,-603,-714,1.56e+09,8.68
16,76079,252125,259286,152874,256,-133,1025,1.19e+09,9.21
16,76085,251377,259703,152860,-486,457,610,3.37e+09,9.76
16,76099,251894,259199,153934,323,-404,-845,1.73e+09,9.43
16,76101,251814,259755,152926,250,1485,-532,1.11e+09,9.31
16,76102,251644,259272,153809,248,1227,-273,2.34e+09,10.88
16,76108,251337,259575,152458,578,-251,-339,2.36e+09,9.82
16,76126,251804,259185,152973,-326,584,-652,2.59e+09,10.26
16,76140,251828,259429,153677,334,268,-1420,1.07e+09,8.90
16,76141,252455,259657,153024,-603,531,-1047,1.31e+09,8.95
16,76172,251851,259451,153328,368,1092,-743,2.02e+09,9.59
16,76185,251748,259349,153272,1401,297,241,2.25e+09,9.70
16,76187,251256,259970,153147,1148,-223,-206,1.15e+09,9.35
16,76199,253073,258240,153963,0,712,-164,1.26e+09,10.46
16,76222,251776,259791,152607,-168,-486,46,1.08e+09,8.46
16,76236,251865,259069,153424,-596,748,-143,1.52e+09,9.01
16,76351,253114,258802,153613,-103,794,-350,1.45e+09,9.08
16,2051939,251225,261323,154792,-215,-739,-1004,1.48e+09,4.49
16,2051940,251212,261182,155000,-124,-670,-986,2.48e+09,4.54
16,2267044,251297,259732,155016,-215,-360,298,4.56e+09,8.79
16,2305091,252859,260264,155323,262,-172,-241,5.51e+09,7.15
16,2723091,253036,260452,154994,44,-167,-149,3.49e+09,8.11
17,157536,27252,210166,147381,177,190,54,2.55e+12,10.78
17,157538,26684,209965,147020,-888,828,-598,2.02e+11,10.20
17,157541,27567,210111,147550,-397,246,80,1.27e+11,11.78
17,157542,28078,209968,146582,664,30,4,6.56e+10,11.52
17,157543,27831,209990,148149,-1242,810,-129,4.14e+10,6.73
17,157545,26349,210507,147645,408,351,-8,7.71e+10,11.27
17,157546,27365,210013,147352,-1439,73,-449,9.16e+10,11.17
17,157548,27259,210262,147515,1644,-677,63,8.05e+10,9.88
17,157549,27804,210870,147044,417,4,489,5.28e+10,9.49
17,157550,27192,210480,147424,204,-1250,58,6.27e+10,9.86
17,157551,28119,209051,147976,464,-383,469,3.51e+10,6.02
17,157553,27567,210188,147036,-268,-1683,-34,3.38e+10,7.27
17,157555,27453,210546,147334,161,388,-130,7.24e+10,10.26
17,157557,26939,209155,147740,1153,707,-340,3.33e+10,8.35
17,157558,27295,210244,147369,505,103,164,6.88e+10,11.86
17,157559,26137,208891,147525,801,1197,-262,6.19e+09,5.81
17,157560,27881,210007,147558,-1464,717,77,2.72e+10,10.33
17,157562,27494,210907,147371,81,-219,-4,3.67e+10,11.45
17,157563,28525,209580,147771,169,-448,642,2.19e+10,9.42
17,157564,27257,209348,148566,-405,503,-398,1.49e+10,8.38
17,157565,26290,210823,147131,1116,38,179,2.23e+10,8.87
17,157566,27802,210282,147731,-703,-1015,-405,3.35e+10,10.40
17,157567,27423,210101,147277,-369,-147,-804,3.61e+10,11.28
17,157568,27320,210276,147602,-220,-267,368,3.34e+10,11.44
17,157569,27320,210989,147690,179,-469,-88,2.39e+10,9.42
17,157570,27435,210095,147428,-561,57,167,3.61e+10,12.00
17,157571,28671,210328,148342,-938,-382,-414,9.72e+09,7.40
17,157572,28673,210138,147761,338,907,-39,1.63e+10,9.18
17,157573,28423,208274,147542,516,-21,-130,1.50e+10,7.20
17,157574,27039,209919,148525,284,135,-43,2.35e+10,11.28
17,157575,26904,210026,148257,1144,-779,-118,1.04e+10,7.18
17,157576,27630,210122,147429,1242,-1101,-159,2.65e+10,9.07
17,157577,26973,210081,147433,1292,85,1434,2.09e+10,10.24
17,157578,27041,210685,146885,803,1235,-151,1.25e+10,9.18
17,157579,27649,210530,146459,637,30,250,1.67e+10,9.34
17,157582,28548,209762,147998,998,800,346,5.65e+09,4.63
17,157583,27017,210197,147183,-1194,-166,-526,1.89e+10,10.55
17,157585,27302,209891,147429,-210,588,153,2.09e+10,11.86
17,157587,27215,209828,147631,1680,1329,-888,1.10e+10,6.97
17,157588,27472,209186,148012,-377,637,-296,9.28e+09,10.51
17,157590,27070,210141,147447,-1021,-529,-301,1.84e+10,10.44
17,157591,27475,209275,148073,1164,-384,-524,6.70e+09,7.04
17,157592,27030,210328,147639,757,-23,-1500,7.03e+09,8.54
17,157593,28406,211015,147231,757,296,1107,1.39e+09,7.95
17,157594,26860,210677,147174,-1007,370,970,3.33e+09,4.67
17,157595,27904,210019,147454,1411,280,735,1.32e+10,10.94
17,157597,25968,210556,148498,604,707,-231,2.35e+09,7.27
17,157598,26329,210759,147647,219,293,43,1.06e+10,8.71
17,157599,26132,209671,147020,221,617,260,1.00e+10,8.52
17,157600,27592,210304,147200,1093,-703,120,1.23e+10,7.68
17,157601,28633,210682,146487,930,54,-178,1.80e+09,7.30
17,157603,27950,210911,148609,44,-444,-367,4.97e+09,9.40
17,157604,26984,210831,146708,-670,1172,159,1.56e+09,4.84
17,157605,27227,210244,147390,-1143,535,-243,1.22e+10,8.42
17,157608,27990,209702,147980,-443,122,-537,4.12e+09,9.29
17,157609,27375,210253,147108,-112,1108,-818,9.06e+09,10.47
17,157610,27355,210055,147450,-150,-356,306,1.20e+10,12.37
17,157611,27962,209260,148170,-553,281,-181,3.53e+09,10.40
17,157612,26506,210822,147465,690,-331,208,6.39e+09,9.21
17,157615,28501,210097,148235,-1008,-167,-556,1.56e+09,8.91
17,157618,27185,210260,147507,-1723,639,-884,2.92e+09,9.20
17,157619,26754,209643,148246,366,364,-14,6.89e+09,10.55
17,157620,27204,210308,147081,1504,178,181,6.63e+09,9.99
17,157623,26927,209792,147228,134,-23,-136,8.22e+09,10.25
17,157624,28010,209077,148163,-184,60,258,2.68e+09,9.98
17,157625,28598,210289,147117,227,435,-139,4.39e+09,10.48
17,157631,27053,209859,148024,-911,349,230,2.70e+09,10.23
17,157636,27422,210121,147440,1524,401,732,6.40e+09,11.99
17,157638,25931,210970,147769,401,-210,60,1.60e+09,9.30
17,157640,27410,210273,147748,532,70,1472,2.49e+09,10.69
17,157642,27322,210203,147186,-1142,747,1458,2.06e+09,10.03
17,157643,26631,210754,147533,97,-501,94,1.78e+09,10.85
17,157651,28008,210297,146749,204,-447,900,1.19e+09,10.17
17,157652,27375,209626,147279,-457,-740,523,2.12e+09,9.42
17,157660,27756,210036,147429,2,843,-1318,2.34e+09,10.87
17,157662,27025,209436,147230,-142,861,-637,1.32e+09,10.08
17,157665,26330,210639,147624,374,19,553,2.10e+09,10.09
17,157666,27265,210216,147538,1534,-1325,130,1.47e+09,9.36
17,157669,28213,209657,147117,32,328,391,2.76e+09,8.37
17,157674,28621,209850,147644,129,-111,503,1.12e+09,8.62
17,157678,27814,210472,147211,184,-75,-86,3.86e+09,11.27
